"id","title","body","created_at","updated_at"
"4089","Railsでプチストレス","おはようございます。仕事で２年ぐらい、８サイト連続ぐらいでRails使ってるのにあまり上達の見えないkomagataです。

そこで、Railsで不便に思っていること、他人に聞くに聞けないちょっとしたことなどを列記してみたいとおもいます。

# namespaceを含むscaffoldが不便。（scaffold Admin::Userとした場合、modelは普通のUserになってほしいが、Admin::Userになる。indexは/admin_users/indexみたいな感じになる。）generator書けば住む話だがめんどい。
# controllerのテストはfixtureを使うべきか、mock/stubのみを使うべきか。
# 初期データ（マスタなど）の登録はどのようにやるべきか。（今はfixtureとは別にdb/default/*.csvをおいて、migrationファイル内でFixtures.create_fixtures(db/default, users)などのようにしている。
# vimの場合、リファクタリングはどうやるのが便利か。（svn管理下ファイルのリネーム、クラス名、メソッド名の一括置換などがめんどい）
# ssl_requirementプラグインでのhttpsへのリダイレクトを伴う動きはどうやってテストするのか。
# IEでの警告回避のためのhtmlを使ってのhttpsへのリダイレクトを伴う動きはどうやってテストするのか。
# 単一テーブル継承を使った場合にいろいろとだるい。
## 継承したクラスの必須項目はRDBでnot nullできない（ちょっと気にかかる）
## 継承したクラスのbelongs_toとかのカラムがnot nullできない（同上）
## 外部キー制約とかが元クラステーブル名になる（あたりまえだけど）
# インスタンス変数を前提としたヘルパーを多用してよいのかどうか。（引数以外の値を利用するヘルパー）
# helper :allはデフォルトでは無くしてほしい。
# erb利用時のpartialなどのインデントがそろわない。
# content_for :fooなどを書いた場合、便利だがちょっとテンプレが汚れる感がある。
# title, meta_description, meta_keywordsの標準的な各ページでの指定方法はどういうやり方があるのか。
# パン屑リストの一般的な実装はどういう感じなのか。
# prototype, scriptaculous, RJSが使い辛い。

文句ばっかりですが、上記以外とても気に入っていますし、これがなきゃ開発したくないという要素も数えきれないほどあるのでプラス面の方が全然大きいです。

勉強会などにあまり出席したことがないのでいびつな使い方になってるかもしれません。「ここはこうやればいいよ」などのご指摘があればコメントいただけるとありがたいです。","2009-04-02 22:39:00","2009-04-02 23:15:50"
"4088","真の勝ち組サーバー","<a href=""http://d.hatena.ne.jp/dandaso/"">id:dandaso</a>から、「本当の勝ち組サーバー見せてやるからこい！」とのメッセンジャー。「組み立て手伝わせてやる！」とのことなので行ってきます。wktk。","2009-04-02 01:20:00","2009-04-02 01:21:50"
"4087","【急募】世紀末覇者【修羅】","<a href=""http://www.flickr.com/photos/komagata/3403703731/"" title=""世紀末覇者とは - はてなキーワード by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3602/3403703731_2c91d0233f_o.jpg"" width=""214"" height=""289"" alt=""世紀末覇者とは - はてなキーワード"" /></a>

募集しているのは<a href=""http://ja.wikipedia.org/wiki/%E4%BF%AE%E7%BE%85%E3%81%AE%E5%9B%BD"">修羅の国</a>の民ですねわかります。","2009-04-01 22:28:00","2009-04-01 22:51:20"
"4086","入社しました。","本日付けでLLCのフィヨルド社に入社しました。

http://fjord.jp/

がんばるぞと。","2009-04-01 20:32:00","2009-04-01 20:34:54"
"3989","Capistrano","*簡単SQLite設定*

SQLiteはDBがファイルだからCapistranoで困る。

<pre><code># config/database.yml
production:
  adapter: sqlite3
  database: ../../shared/production.sqlite3
  pool: 5
  timeout: 5000</code></pre>

productionだけsharedに置けばOK！

*svnをexportにする*

<pre><code>vi config/deploy.rb
:deploy_via, :export</code></pre>","2008-12-04 05:32:00","2009-03-31 21:52:22"
"4085","Rails","*バージョン固定してフリーズ*

<pre><code>rake rails:freeze:gems VERSION=2.1.1</code></pre>","2009-03-31 20:53:00","2009-03-31 20:54:17"
"3977","もう2度とハマらない！SSL証明書の設定","この業界10年いて何度も！何度も！やってるのに！また！

・・・・・・・またSSLの設定で2時間ハマってしまった。

<a href=""http://www.geocities.jp/burontosan/right.html#8"">おれの怒りが有頂天になった。</a>

もはや俺に残された手は手順を刺青として彫る以外・・・。

その前に最後のあがきとしてブログに残してみます。（何度となくWikiに残してるのに、それなのにハマるのです。）

*CentOS 5.2*

<pre><code>openssl genrsa -des3 -out /etc/pki/tls/private/ドメイン名.key 1024</code></pre>

privateキー作成。

<pre><code>openssl rsa -in ドメイン名.key -out ドメイン名-nopass.key</code></pre>

パスワード削除版privateキー作成。

<pre><code>openssl req -new -key /etc/pki/tls/private/ドメイン名.key -out /etc/pki/tls/certs/ドメイン名.csr</code></pre>

キーからcsr作成。

<pre><code>openssl req -text -in /etc/pki/tls/certs/ドメイン名.csr</code></pre>

csrの内容を確認。（この出力を保存しておくと安心）

/etc/pki/tls/certs/ドメイン名.csr　を認証局に送る。（ベリサインとかグローバルサインとか）

認証局から送られてきた、「証明書」と「中間証明書」をそれぞれ、
「/etc/pki/tls/certs/ドメイン名.crt」と「/etc/pki/tls/certs/ドメイン名-chain.crt」に保存する。
（べりサインなどの場合は中間証明書は要らない）

<pre><code>diff /etc/httpd/conf.d/ssl.conf*
112,113c112
< #SSLCertificateFile /etc/pki/tls/certs/localhost.crt
< SSLCertificateFile /etc/pki/tls/certs/ドメイン名.crt
---
> SSLCertificateFile /etc/pki/tls/certs/localhost.crt
120,121c119
< #SSLCertificateKeyFile /etc/pki/tls/private/localhost.key
< SSLCertificateKeyFile /etc/pki/tls/private/ドメイン名.key
---
> SSLCertificateKeyFile /etc/pki/tls/private/localhost.key
130,131c128
< #SSLCertificateChainFile /etc/pki/tls/certs/server-chain.crt
< SSLCertificateChainFile /etc/pki/tls/certs/ドメイン名-chain.crt</code></pre>

/etc/httpd/conf.d/ssl.conf を上記のように変更する。

<pre><code>openssl x509 -noout -text -in /etc/pki/tls/certs/ドメイン名.cst</code></pre>

証明書の中身を確認する。

*MacPorts*

<pre><code>cd /opt/local/apache2/conf
sudo openssl genrsa -des3 -out localhost.key 1024
sudo openssl rsa -in localhost.key -out localhost-nopass.key
sudo openssl req -new -key localhost-nopass.key -out localhost.csr 
sudo openssl x509 -req -in localhost.csr -signkey localhost-nopass.key -out localhost.crt</code></pre>

conf/httpd-ssl.confに追加。

<pre><code>NameVirtualHost *:443</code></pre>

次ハマったらTATOOしかない。","2008-11-13 11:24:00","2009-03-31 11:31:58"
"4084","vim","*マニュアルを日本語化*

# http://www.kaoriya.net/vimdoc_j/ ここからマニュアル取ってくる。
# $VIMRUNTIMEに放り込む。（Macだと/opt/local/share/vim/vim72辺り）
# vimで:helptags $VIMRUNTIME/doc
# ひたすら読む","2009-03-31 02:25:00","2009-03-31 02:28:47"
"4033","ntpdate","*Debian流ゆるふわ愛され*

<pre><code>sudo apt-get install ntpdate
sudo vim /etc/cron.hourly/ntpdate
#!/bin/sh
/usr/sbin/ntpdate-debian

sudo chmod 755 /etc/cron.hourly/ntpdate</code></pre>","2009-01-02 11:24:00","2009-03-31 02:25:26"
"4083","zsh","*Macでインストール*

<pre><code>sudu port install zsh-devel
sudo vi /etc/shells
/opt/local/bin/zsh
 
chsh -s /opt/local/bin/zsh
sudo ~/.inputrc
set convert-meta off
set meta-flag on
set output-meta on
set input-meta on</code></pre>

","2009-03-30 01:41:00","2009-03-30 02:50:14"
"4082","MacPorts","*apt-get update的なもの*

<pre><code>sudo port sync</code></pre>

*apt-get install的なもの*

<pre><code>sudo port install</code></pre>

*apt-cache search的なもの*

<pre><code>sudo port search</code></pre>","2009-03-28 20:45:00","2009-03-28 20:55:00"
"4081","Mac唯一ぬにの機能","<a href=""http://www.flickr.com/photos/komagata/3391060893/"" title=""MacBook by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3643/3391060893_7f485ae9d6.jpg"" width=""500"" height=""375"" alt=""MacBook"" /></a>

MacBook買いました。

有史以来、プログラマーの敵は低温火傷。
コンピューティングと低温火傷というアンヴィバレンツな要素と折り合いを付けながら人類は発展してきたわけですが、なんと、このMac・・・、

「・・・・・・火傷知らずなんですよ・・・。」

スティーブジョブス率いるアップルの技術陣がPARCで盗んだ技術とはこれだったんですね。

カロリーの低い甘味料、キシリトールの発見に匹敵する事件。

ﾏｼﾞで震えてきやがった…怖いです。","2009-03-28 17:01:00","2009-03-28 17:27:56"
"2724","Ruby版ワードサラダ","分かち書きとマルコフ連鎖使った<a href=""http://e-words.jp/w/E383AFE383BCE38389E382B5E383A9E38380.html"">ワードサラダ</a>クラス。Ruby版が見当たらないので書いてみました。

<pre><code>% irb --simple-prompt -r word_salad.rb
>> WordSalad.new(""ホスティング先のWiseknotが無くなっちゃうのでMojaviJapanのページをドリホに移しました。ディレクトリコピーしてmysqldump流し込むだけであっさり移行完了。面倒だったらぺらいちぐらいのサイトにしようかと思ってたんですが移行できてよかったです。"").cook
=> ""ページをドリホに移しました。面倒だったらぺらいちぐらいのサイトに移しましたです。ディレクトリコピーしてよかったんです。面倒だったらぺらいちぐらいのサイトにしようかと思ってたです。面倒だったらぺらいちぐらいのサイトにしようかと思ってたんですが移行できてよかったんです。ディレクトリコピーしてたんですが無くなっちゃうのでMojaviJapanのページをドリホに移しましたです。""</code></pre>

悪用の可能性があるのでソース無しで。

<a href=""http://pha22.net/comp/"">圧縮新聞</a>みたいな面白サイトを作れる一方でスパムサイトにも利用できる。技術は使う人次第ですなあ。","2008-03-15 07:09:00","2009-03-24 23:35:12"
"4080","autotest_screen.gem","<blockquote><a href=""http://saikyoline.jp/weblog/2009/03/19/232758.html"">サイキョウライン » autotest_screenをリリースしました。</a>

autotest/screenの切り出しを引き受けてから早2週間、やっとのことでリリースしました。</blockquote>

ZenTest 4.0.0からautotest/screenが無くなって困ってた（前のバージョンにパッチあててた）ところにyoshukiさんが単体gemとしてautotest_screenをリリースしてくれました。

あざーーーす！

<pre><code>sudo gem install autotest_screen</code></pre>

きた！メインgemきた！はやい！もう来たのか！これで勝つる！","2009-03-22 03:44:00","2009-03-22 03:48:02"
"4079","日用品の自動定期購入","<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4873113075/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/51jWtxU0sAL._SL160_.jpg"" width=""111"" height=""160"" alt=""エンジニアのための時間管理術"" title=""エンジニアのための時間管理術"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4873113075/p0t-22"">エンジニアのための時間管理術</a></li><li>オライリー・ジャパン(2006-10-19)</li><li>オライリー・ジャパン</li><li>(翻訳)株式会社クイープ</li><li>定価：￥ 2,415</li><li>新品価格：￥ 2,415</li><li>中古価格：￥ 882</li><li>ASIN：4873113075</li></ul></td></tr></table>

仕事の一覧化→ルーチン化→自動化というのは継続していくと楽になっていいですよね。

特に、本書でも何度も出てきますが、「覚えておく」ということがどれだけ人間は不得意か、「覚えない」ことでどれだけ楽になるかというのは実感として身に染みます・・・。

自分の生活で気になった無駄は、「定期的な日用品の購入」という作業です。

シャンプー、トイレットペーパー、ゴミ袋、洗剤とかホント、何でもいいのでAmazonとかでカードで自動定期購入できて欲しいなと思いました。（勝手に配達されてくる）

そういうネットショップあったら使いたいです。（ちょっとググッた感じでは見つからなかった）

そういう、一般の人にも向けた、ネット上のcronみたいなサービスがあったらいいななどと思いました・・・。","2009-03-22 00:07:00","2009-03-22 00:50:59"
"4078","パスワードの生成","新しいユーザーを定期的に作る必要があるので、パスワードのルールを決めちゃって、自動化したい。

<pre><code>sudo aptitude install libstring-mkpasswd-perl
mkpasswd.pl --nospecial --noupper -l 8</code></pre>

（8文字、内数字2文字、小文字、特殊文字無し）

たくさん生成用。

<pre><code>vi mkpasswd.rb
#!/usr/bin/env ruby
ARGV[0].to_i.times do
  puts `mkpasswd.pl --nospecial --noupper -l 8`
end</code></pre>
shでいいところをperl。perlでいいところをrubyという酷いやっつけスクリプト。

3個生成。

<pre><code>./mkpasswd.rb 3
2ctroqj6
7bpn2yed
bf0mmv3y</code></pre>

覚えやすいように「特定の文章の単語の先頭文字を取る」というのも自動化したいな。","2009-03-21 18:12:00","2009-03-21 18:21:49"
"4077","冷えピタ","<a href=""http://www.flickr.com/photos/komagata/3369094097/"" title=""冷えピタ by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3584/3369094097_f7945c808c.jpg"" width=""500"" height=""375"" alt=""冷えピタ"" /></a>

低温火傷になった結果がこれだよ！","2009-03-20 14:39:00","2009-03-20 14:40:04"
"4076","Rails2.3.2で嬉しい点","<blockquote><a href=""http://guides.rubyonrails.org/2_3_release_notes.html"">Ruby on Rails 2.3 Release Notes</a>

ails 2.3 delivers a variety of new and improved features, including pervasive Rack integration, refreshed support for Rails Engines, nested transactions for Active Record, dynamic and default scopes, unified rendering, more efficient routing, application templates, and quiet backtraces.</blockquote>

rails2.3がリリースされたみたいです。

最初の自動化は似たスクリプト書いてたのと、仕事がすでにコーディングにガッツリ入ってるのでコード量が減る変更の方が気になってしょうがないです。

リリースノートを読んで、一番コードに（良い意味で）影響がありそうなのは Object#try かなと思いました。行数が凄い減りそう。
Controllerの行数が一行でも減るのはうれしいです。

動的スコープ（scoped_by_foo）とデフォルトスコープ（default_scope）はModelの行数が減りそうでうれしい。

コア開発者の人は結構大工事だったと思うんですが、Rackベースに変更できてスッキリしてるんじゃないでしょうか。

相変わらず変更がアグレッシヴなのは自動テスト文化のおかげでしょうか。利用する側としては<a href=""http://www30.atwiki.jp/niconicomugen/pages/491.html"">激流に身を任せ同化する</a>ほかないようです。

<a href=""http://www.flickr.com/photos/komagata/3362751057/"" title=""ニコニコMUGENwiki - トキ by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3617/3362751057_b37ea97b19_o.gif"" width=""165"" height=""261"" alt=""ニコニコMUGENwiki - トキ"" /></a>","2009-03-18 03:19:00","2009-03-18 03:36:38"
"4075","nokogiri速ぇ","<blockquote><a href=""http://www.rubyinside.com/ruby-xml-performance-benchmarks-1641.html"">Ruby XML Performance Shootout: Nokogiri vs LibXML vs Hpricot vs REXML</a>

Last week, libxml-ruby 1 was released - a significant achievement since it had been under development for seven years. I suspected that it might just pip Nokogiri to the ""fastest way to parse XML in Ruby"" post and invited people to benchmark them. Turns out.. it ain't so. Nokogiri is the fastest.</blockquote>

XMLパーサーのベンチマーク。<a href=""http://github.com/tenderlove/nokogiri/tree/master"">nokogiri</a>はlibxml2ベースでHpricot互換とは相当良さそうですな。","2009-03-16 22:06:00","2009-03-16 22:12:43"
"4074","Common Lispに入門","<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4274067211/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/51igxAWGMiL._SL160_.jpg"" width=""124"" height=""160"" alt=""実践Common Lisp"" title=""実践Common Lisp"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4274067211/p0t-22"">実践Common Lisp</a></li><li>オーム社(2008-07-26)</li><li>オーム社</li><li>(翻訳)佐野匡俊</li><li>(翻訳)水丸淳</li><li>(翻訳)園城雅之</li><li>(翻訳)金子祐介</li><li>定価：￥ 4,410</li><li>新品価格：￥ 4,410</li><li>ASIN：4274067211</li></ul></td></tr></table>

Common Lisp初心者にはコレ！ということで<a href=""http://cadr.g.hatena.ne.jp/g000001/"">id:g000001</a>さんに<a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4274067211/p0t-22"">実践Common Lisp</a>を貸してもらったので飯食いながら読んでました。（On Lispを買ったらいきなりマクロというのが分からなかった。）

（<a href=""/2757"">これは趣味だ、これは趣味だ、これは趣味だ。</a>Common Lispという架空の無料ネットゲームをプレイしているのと同じと考えてほしい！Railsの息抜きにネットゲームをプレイしているのです。そうなのです。）

とりあえず、家の糞ノートにUbuntuとSBCLという処理系を入れてみた。id:g000001さんに「schemeとは結構違うらしい」ということを聞いていたのでビビっています。

まず疑問に思ったのは下記のようなことです。

* UNIXのsellからどうやって起動するのか。
* gaucheでいえば #!/usr/bin/env gosh を1行目に書くみたいなことはできるのか。
* コンパイルはどうやってやるのか。
* プログラムへの標準入力と引数はどうやって受けとるのか。
* socketやtcpの通信はどうやってやるのか。
* パッケージシステムはどういうものがあるのか。
* プログラムは普通どういう形で配布するのか。
* マルチバイトの文字列はどうやってあつかうのか。

主にUNIXの他のプログラムとの連携をどうやるのかということが気になってしまうんですが、UNIXに毒されている者の考えで、Common Lisp流とはそもそも違うのかもしれない・・・。","2009-03-15 23:31:00","2009-03-16 09:11:36"
"4073","今日のIM","(0:09:44) komagata: 
休出ワロス
(0:13:00) y@休出だるすぎワロタ: 
うｚｚｚ","2009-03-15 00:14:00","2009-03-15 00:14:32"
"4072","RSpec on Railsのアンチプラクティス","controllerのspecで、getしてるところでどうしても下記のようなエラーでこける。

<pre><code>18)
ArgumentError in 'FoosController responding to GET index should expose all foos as @foos'
wrong number of arguments (1 for 0)
./spec/controllers/foos_controller_spec.rb:13:</code></pre>

原因はこれだった。

<pre><code>class ApplicationController < ActionController::Base
  include ActionController::UrlWriter
end</code></pre>

controllerの重要な何かがUrlWriterで上書きされてるっぽい。controllerにあんまり変なものincludeすると痛い目を見るというアンチプラクティス・・・。","2009-03-10 21:50:00","2009-03-10 22:03:28"
"4071","【新八王子音頭】あまりにも名曲すぐるでしょう？【ハァ！】","<iframe width=""312"" height=""176"" src=""http://ext.nicovideo.jp/thumb/sm1942917"" scrolling=""no"" style=""border:solid 1px #CCC;"" frameborder=""0""><a href=""http://www.nicovideo.jp/watch/sm1942917"">【ニコニコ動画】市民なら知ってる「太陽おどり」を初音ミクに歌わせた。</a></iframe>

八王子市民の脳裏に強烈なインパクトを残し続ける「太陽おどり」（正式名称、新八王子音頭）

はぁっ！

<pre>１．東西南北
　　月から星からやって来る
　　逢いたい見たい住みたいと
　　　　　キンラキラキラキラキラ
　　みどりがいっぱいあるところ
　　美人がいっぱいいるところ　ハア
　　太陽の街八王子
　　　ハッパキラキラキラキラ　ハア
　　　　　　　キンラキラキラキラキラ

２．はだかでぶつかれ
　　若さでぶつかれどんと行け
　　振り返らずに止まらずに
　　　　　キンラキラキラキラキラ
　　足音百万空高く
　　あしたをみつめて大行進　ハア
　　太陽の街八王子
　　　ハッパキラキラキラキラ　ハア
　　　　　　キンラキラキラキラキラ
　　　　
　　　　　－間奏－

３．あの娘とあいつが
　　高尾の山からおりて来た
　　平和の花を胸につけ
　　　　　キンラキラキラキラキラ
　　やさしい瞳と情熱で
　　世界へ扉を開く朝　ハア
　　太陽の街八王子
　　　ハッパキラキラキラキラ　ハア
　　　　　　キンラキラキラキラキラ</pre>","2009-03-07 00:59:00","2009-03-07 01:04:29"
"4070","凡人流タイムマネージメント","* 定時外（土日も）の作業が必要になるような計画を立てない。
** 一度やるとそれが標準になる。
* しかし、パワーは有り余っている。そのパワーでルーチンプロセスの改善やタスクのオーバークオリティを狙ってみる。

*ルーチンプロセスの改善*

* 何故ゴミの日にきちんとゴミ出しできないんだろう？
* 毎週のリリース時のブランチ作成のためのCapistranoタスクを書いてみる。
* 毎日寝る時間を携帯のアラームにセットしてみる。

*オーバークオリティ*

* 来週入る新人用PCを（設定を）ピッカピカにしてみようか。
* 上司に頼まれてたタスクを一個、とんでもない前倒しで完了してみようか。
* 商品検索用のコントローラー一個だけ、とんでもない数のテストを書いてやろうか。
* 小さいアプリのカバレッジを圧倒的にしてみる。

","2009-03-04 23:42:00","2009-03-05 01:33:39"
"4069","ITベンチャー系ゆるふわ愛されアルバイト募集","僕が非常勤でシステム担当になっている五反田のアクトインディ株式会社でエンジニアのアルバイトを募集しています。（というか僕が募集しています。）

* 仕事
** Railsアプリ開発（RSpec)
** サーバー構築（Debian/CentOS)
* 時給1000円以上
* 勉強のためのアルバイト可
* 3ヶ月～の短期も可
* 週3日以上できる人
* 慣れれば自宅勤務も可
* 場所、五反田
* PC持込可（BeOSとかPlan9とかでもいいです）
* 服装自由
* ガチ鬱可（薬を服用していれば可）
* 業務形態
** 社員前提
** アルバイト
** インターン
** いろいろ

rono23の例でいったら、「Railsは本読みました」、「Linuxはいまいち・・・」という状態から両方とも1人で一から作れるようになってました。
なんらかのプログラム経験させあれば大丈夫です。

rono23も最初から半年ぐらいの予定で、予定通りやり終えて旅立って生きました。ミステリー小説の下巻や1人おでんセットをプレゼントしたことはいい思い出です。

オープンソースのWeb開発がサーバー構築含めてぺろっと習得したいかたはぜひ！
条件はほぼ、僕らと面白楽しく開発できるかどうかです。

komagata@gmail.com の アルバイト募集係までメールをください。
無事働くことになった方には、「極道メシ　１巻」をプレゼントいたします。また、machidaさんからは沖縄名物「サーダーアンダーギー」がプレゼントされることでしょう。

宜しくお願いします！","2009-03-04 01:31:00","2009-03-04 17:07:31"
"4068","ShouldaでCucumber","<blockquote><a href=""http://giantrobots.thoughtbot.com/2009/2/20/mixing-cucumber-with-test-unit"">Mixing Cucumber with Test::Unit/Shoulda — GIANT ROBOTS SMASHING INTO OTHER GIANT ROBOTS</a>

Most of Cucumber’s users seem to be fans of RSpec, but if you’re using Test::Unit (or Shoulda), Cucumber works just as well.</blockquote>

うわああああ、CucumberのためにShoulda捨ててRspecにしたのに、Test::UnitでもShouldaでも問題無く動くみたいです・・・。

外部の人に頼むときRspecじゃないと混乱するだろうからいいか・・・。

くっ・・・・。","2009-03-03 01:37:00","2009-03-03 01:40:08"
"4067","無変更でBフレッツになった","会社の回線を見直したときに、ついでに自分の家の回線も調べてみたら、随分前に契約したADSLで月5500円ぐらいかかっていたのでBフレッツのマンションタイプに変更しました。

今日、工事の人が来ました。ADSLモデムがVDSLモデムに変わっただけで、プロバイダの変更がなかったのでルータの設定をまったく変更しないでも勝手につながりました。楽だなー。","2009-02-28 21:02:00","2009-02-28 21:04:56"
"3983","Postfix - Submissionポートで通信","<pre><code># /etc/postfix/master.cf
#smtp      inet  n       -       -       -       -       smtpd
submission inet n       -       -       -       -       smtpd
  -o smtpd_enforce_tls=yes
  -o smtpd_sasl_auth_enable=yes
  -o smtpd_client_restrictions=permit_sasl_authenticated,reject</code></pre>

smtp行をコメントにして、submission行をコメントを外す。

<pre><code>% /etc/init.d/postfix reload</code></pre>

リロードする。
netstatで587で立ち上がってるか確認する。","2008-12-01 19:18:00","2009-02-27 02:04:32"
"4066","気持ちの問題","<iframe width=""312"" height=""176"" src=""http://ext.nicovideo.jp/thumb/sm5942805"" scrolling=""no"" style=""border:solid 1px #CCC;"" frameborder=""0""><a href=""http://www.nicovideo.jp/watch/sm5942805"">【ニコニコ動画】【三国志】もしも孔明が　松岡修造だったら</a></iframe>

がんばれがんばれできるできる絶対できるがんばれもっとやれるって！！
やれる気持ちの問題だがんばれがんばれそこだ！
そこで諦めんな絶対にがんばる積極的にポジティブにがんばるがんばる！！
赤壁だって頑張ってるんだから！

参照：<a href=""http://www1.atwiki.jp/syuzo/pages/56.html"">松岡修造＠ニコニコ動画wiki - 名言・語録１（修正）</a>","2009-02-22 15:16:00","2009-02-22 15:21:57"
"4065","ベンチャーのシステムを改善していくブログ","非常勤ですが、アクトインディ株式会社のシステムの担当になったので、
「<a href=""http://improvingaventuresystem.wordpress.com/"">ベンチャーのシステムを改善していくブログ</a>」
というブログを作ってみました。

<a href=""/4017"">ITベンチャー勝ち組セット</a>とか言って、実際に使ってるとこをレポートしろって話だわな。

ベンチャーシステム担当が現実と理想の狭間で苦悩する愛しさと切なさと疾風迅雷脚と小足みてから昇竜余裕でしたを紹介できればと。

参照：
* <a href=""http://improvingaventuresystem.wordpress.com/"">ベンチャーのシステムを改善していくブログ</a>
* <a href=""/4017"">ITベンチャー勝ち組セット</a>","2009-02-22 00:38:00","2009-02-22 01:01:04"
"4064","いつか街灯上につるし上げられる","<blockquote><a href=""http://d.hatena.ne.jp/h_sakurai/20090216"">Ada Hackathon - h_sakuraiの日記</a>

Ada Hackathonに行ってきました。

濃ゆいメンバーで楽しかったです。</blockquote>

Ada関連の記事を見ていると、

<blockquote><a href=""http://www.geocities.co.jp/Playtown-King/6353/genbun.html"">諸君、私は戦争が好きだ</a>

我々を忘却の彼方へと追いやり
眠りこけている連中を叩き起こそう
髪の毛をつかんで引きずり降ろし眼を開けさせ思い出させよう

連中に恐怖の味を思い出させてやる
連中に我々の軍靴の音を思い出させてやる

天と地のはざまには奴らの哲学では思いもよらない事があることを思い出させてやる</blockquote>

の「連中」と言われている気がして、いつ髪の毛をつかんで引き摺り下ろされるのか怯えます。

Adaプログラマーは、そういう古強者だと私は信仰している。","2009-02-18 23:51:00","2009-02-19 00:01:57"
"4063","Debian Lennyリリース","<blockquote><a href=""http://www.debian.or.jp/blog/debian50r0.html"">Debian JP Project - 最近の話題</a>

以前のリリースから約２年近くを経て、Debian GNU/Linux 5.0 コードネーム “Lenny” が 2009/02/14、ついにリリースされました (日本時間 2/15 にユーザから見えるようになっています)。</blockquote>

ヒャッハー！Lennyだー！

毎度お馴染み、アップグレード前に熟読。

<a href=""http://www.debian.org/releases/lenny/i386/release-notes/"">Debian GNU/Linux 5.0 (lenny) リリースノート (Intel x86 用)</a>","2009-02-17 02:03:00","2009-02-17 02:04:29"
"4062","Abstract Cemeteryパターン","仕事のRailsアプリのコード書いてて思ったんですが、ここ2年ぐらい、StoneShop（石材店）モデルとかCemeteriesController（霊園コントローラー）とかReligionsHelper（宗教ヘルパー）ばっかり書いてるなって・・・。

自分の中でパターン的なものが勝手にできつつあるんですが、共有する相手は少なそうです。","2009-02-15 20:40:00","2009-02-15 20:53:00"
"4061","Redmine","*Redmine 0.8.0*

* SQLiteだとうまくいかない（MySQL使う）
* .htaccessはいらない","2009-02-14 05:53:00","2009-02-14 17:06:31"
"4060","PukiWikiからGoogleサイトへの移行方法？","PukiWikiからGoogle Apps版Googleサイトにデータを移行する一番てっとり早い方法は何ですかね・・・。

「Googleサイト側にAPI無いんだからコピペするしか無いか」

などと考えていたんですが、予想以上に移行予定のPukiwikiのページ数が多かった・・・。

komagataの悲しみが鬼なった。","2009-02-14 03:44:00","2009-02-14 03:47:50"
"4059","Google AppsアカウントはOpenID対応してない","<blockquote><a href=""http://code.google.com/intl/ja/apis/accounts/docs/OpenID.html"">OpenID for Google Apps - Account Authentication API - Google Code</a>

Note: OpenID authentication is currently only supported for Google accounts, not Google Apps (hosted) accounts.</blockquote>

「<a href=""/4017"">ITベンチャー勝ち組セット</a>」などとほざいてましたが、まさにGoogle Appsマンセー状態でGmail、Googleカレンダー、Googleサイトなどに依存しまくってます。（WikiはRedmineのよりGoogleサイトの方がよさそうです。）

なんかちょっと社内アプリ作るなら面倒なのでGoogle Appsのアカウントを使いたいなあと思ったんですが、普通のGoogleアカウントだけでGoogle AppsアカウントはOpenID対応してないんですね。がっかり・・・。

Google Appsアカウントにまとめると何が便利って、入社・退職の処理が簡単になるからです。なるべく自動化したいなあ。","2009-02-12 23:07:00","2009-02-12 23:14:54"
"4058","最新の神様","日本ではありとあらゆるものに神様が宿るという考えがあります。

でも最新の神様はあんまり皆さんご存じ無いんじゃないでしょうか？
丁度良い機会なのでいくつかご紹介したいと思います。

*最新の八百万の神（信仰を集めてる順）*

* printfの神
* Visual SourceSafeの神
* <a href=""http://ja.wikipedia.org/wiki/Mach-O"">Mach-O</a>の神
* find . -name \* -exec rm {} \;の「{}」の部分の神
* mail.force_extra_parametersの神

最後のは邪神です。怖い。","2009-02-06 01:28:00","2009-02-06 01:55:37"
